SMILES,IC50 (nM)
Nc1nccc2c([C@@H]3CCCN(C(=O)C4CCC4)C3)nn(-c3ccc(Oc4ccccc4)cc3)c12, 3.50
COCCOCC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc23)C1, 3.50
CCOCC(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc23)C1, 3.50
C=CC(=O)N1CCCC(c2ccc(C(N)=O)c3[nH]cc(C)c23)C1, 3.50
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
C=Cc1ccc(C(C)c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)cn1, 3.50
CC#CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
CC(O)(c1ccccc1)c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(N)c23)cc1, 3.50
C[C@@](O)(c1ccc(-c2nc([C@@H]3CC[C@H]4C(C(F)(F)F)CC(=O)N4C3)n3ccnc(N)c23)cc1)c1cccc(C(F)(F)F)c1, 3.50
Nc1nccc2c([C@@H]3CCCN(C(=O)CC4CCC4)C3)nn(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 3.50
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
CC#CC(=O)N1CC2(CC(n3nc(-c4ccc(OCC(F)(F)F)cc4)c(C(N)=O)c3N)C2)C1, 3.50
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.5
C=Cc1ccc(C(C)c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)cn1, 3.50
C[C@]1(O)CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccccc4Cl)c23)CC1, 3.50
C=CC(=O)N1CCCC(c2ccc(C(N)=O)c3[nH]cc(C)c23)C1, 3.50
C=CC(=O)N1CC[C@@H](C)[C@@H](Nc2nc(Nc3cnn(CC(C)C)c3)nc3[nH]nc(Cl)c23)C1, 3.50
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1ccc(C(N)=O)c2[nH]c3cc(C(=O)N4CCN(C)CC4)ccc3c12, 3.5
C[C@]1(O)CC[C@H](Nc2ncnc3[nH]cc(C(=O)c4ccccc4Cl)c23)CC1, 3.50
C=CC(=O)N1CCCC(c2ccc(C(N)=O)c3[nH]cc(C)c23)C1, 3.50
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3ccc(OCCC)c(Cl)c3)c(C(N)=O)c1N)C2, 3.50
C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.5
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccc4N(C)C)c4c3OCO4)c3c(N)ncnc32)C1, 3.5
C=Cc1ccc(C(C)c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)cn1, 3.50
C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.5
C=CC(=O)N1CCC(Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)CC1, 3.50
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1, 3.5
NC(=O)[C@@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccccc4Cl)c23)CO1, 3.50
C=CC(=O)N1C[C@H](Nc2nc(Nc3cnn(CC(C)C)c3)nc3[nH]ccc23)CC[C@@H]1C, 3.50
CC#CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
C=CC(=O)N1CC[C@]2(C1)C[C@@H](n1nc(-c3ccc(Oc4ccccc4)cn3)c(C(N)=O)c1N)C2, 3.50
CC#CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
C=CC(=O)N[C@@H]1Cn2c(c(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3)c3c(N)ncnc32)C1=C, 3.5
C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.50
C=CC(=O)Nc1ccc(F)c(Oc2nc(Nc3cnn(CCN4CCOCC4)c3)nn3cccc23)c1, 3.50
C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1, 3.5
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 3.5
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.5
C=CC(=O)NCc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1, 3.5
CN1CCc2cc(-c3ccnc(Nc4cnn(C)c4)n3)ccc2[C@H](NC(=O)c2cn(C(C)(C)C)nn2)C1, 3.5
C=Cc1ccc(C(C)c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)cn1, 3.50
CC#CC(=O)N(C)[C@@H](C)c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)c(OC)c2)c2c(N)nccn12, 3.50
CN1CCCC(F)(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)C1, 3.5
CC#CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 3.50
C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1, 3.5
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 3.5
C=CC(=O)N1CC2(CC(n3cc(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)n3)C2)C1, 3.50
C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.5
CNC(C)(C)C=C(C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 3.60
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1, 3.60
Cc1cc(Oc2cccc(Cl)c2)ccc1-n1ncc(C(=O)c2cc3cc(C(=O)N4CCOCC4)ccc3[nH]2)c1N, 3.60
C=Cc1ncccc1-c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 3.60
C=CC(=O)N1CC(O)(c2c[nH]c3ncc(NC(=O)OCc4ccccc4)cc23)C1, 3.60
C=Cc1ncccc1-c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 3.60
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1, 3.6
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1, 3.6
C=Cc1ncccc1-c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 3.60
CN(C)C(C)(C)C=C(C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 3.6
C=CC(=O)N1CC[C@@H](F)[C@@H](Oc2nc(Nc3cnn(C4CC4)c3)nc3[nH]cc(C)c23)C1, 3.60
C=Cc1ncccc1-c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 3.60
C=Cc1ncccc1-c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 3.60
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4ccc(F)cc4)c3)c(C(N)=O)c1N)C2, 3.60
CC1(N)CN([C@H]2CC[C@@H](Nc3ncnc4[nH]cc(C(=O)c5ccccc5Cl)c34)CC2)C1, 3.60
CCN1CCn2nc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2C1, 3.6
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1, 3.6
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1, 3.6
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1, 3.60
C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C, 3.6
C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1, 3.6
CC#CC(=O)N1CC2(CC2)CC1c1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)nccn12, 3.60
CC(=O)N1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)cc(F)c6C5=O)c4CO)ccnc3[nH]2)CC1, 3.6
Cc1ccccc1C(=O)c1c[nH]c2ncnc(NC3CCC(CN)CC3)c12, 3.60
C=CC(=O)N1CC[C@]2(C1)C[C@H](n1c(NC(=O)c3ccno3)nc3ccccc31)C2, 3.61
N#CC(=C[C@H]1CCCN1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 3.70
[C-]#[N+]C(=CC1CC1)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnc32)C1, 3.70
Cc1cc(OCc2ccc(Cl)cc2)ccc1-n1ncc(C(=O)c2cc3cc(C(=O)N4CCOCC4)ccc3[nH]2)c1N, 3.70
CN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c4c(N)nccc43)C2)CC1=O, 3.70
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1, 3.70
CC(C)C(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc23)C1, 3.70
COCC(=O)N1CCO[C@@H](c2nn(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccc23)C1, 3.70
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)c(OC)c3)nn21, 3.70
C=CC(=O)N1CCC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)CC1, 3.7
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(F)c(F)c3)nn21, 3.70
Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1, 3.7
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)c(F)cc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(F)cnc(N)c12, 3.7
N#CN1CCCC(n2nc(-c3ccc(Oc4ncc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 3.70
C=CC(=O)N[C@@H]1Cn2c(c(-c3ccc(Oc4ccc(C(C)(C)C)cc4)cc3)c3c(N)ncnc32)C1=C, 3.7
C[C@@H]1CN(C(=O)[C@H]2CC[C@@H](Nc3ncnc4[nH]cc(C(=O)c5ccccc5Cl)c34)CC2)C[C@H](C)O1, 3.70
N#CN1CCCC(n2nc(-c3ccc(Oc4ncc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 3.70
Cn1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1, 3.7
CC1(C(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)CC[C@@H]2C(F)(F)F)COC1, 3.7
CN(C)C/C=C/C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 3.70
Nc1nccn2c([C@H]3CC[C@@H]4C[C@@H](O)C(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 3.7
N#C/C(=C\C1CCCN1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 3.7
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 3.7
N#CC(=CC1CC1)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21, 3.7
CN(C)C/C=C/C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 3.70
Cn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc4c(c3)CNCC4)nc21, 3.75
CC(C)(CNC(=O)C(C#N)=CC1CC1)Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21, 3.80
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2C1CCN(C(=O)/C=C/CN2CCCCC2)CC1, 3.80
C[C@]1(C(=O)O)CC[C@H](N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5ccccn5)cc4)c4c(N)ncc(Cl)n34)C2)CC1, 3.80
C[C@H]1CC[C@@H](c2nn(-c3ccc(Oc4cccc(F)c4)cc3)c3c(N)nccc23)CN1C(=O)C1(C)COC1, 3.80
COc1cc([C@@](C)(O)c2cccc(C(F)(F)F)c2)ccc1-c1nc([C@@H]2CC[C@H]3CC(C)(C)C(=O)N3C2)n2ccnc(N)c12, 3.80
CC(C)n1cc(-c2cc(-c3cccc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3CO)cc3c(N)n[nH]c23)cn1, 3.80
Cc1c(NC(=O)c2ccc(F)cc2)cccc1-c1ccc(C(N)=O)c2[nH]c3cc(C(=O)N4CCN(C)CC4)ccc3c12, 3.8
Nc1ncc(C(F)(F)F)n2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C5CC5)ccn4)cc3F)c12, 3.8
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2C1CCN(C(=O)/C=C/CN2CCCCC2)CC1, 3.8
C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C, 3.8
CC(C)CC1(O)CN(C(=O)NC2CCCCc3cc(-c4ccnc(Nc5cnn(C)c5)n4)ccc32)C1, 3.8
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2[S+](C)[O-])c1, 3.8
Cc1cc(F)ccc1Oc1ccc(-c2nn(C3CCCN(C#N)C3)c(N)c2C(N)=O)cc1, 3.80
CC1(O)CCC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1, 3.8
CN1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)CC1, 3.8
CC(C)(C)c1ccc2c(c1)CN(c1cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c1CO)C2=O, 3.8
CN1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)CC1, 3.8
CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC1CCOCC1, 3.8
CN1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)CC1, 3.80
CNC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)c1occc1CNc1ccc2nccnc2c1, 3.8
N#CC(=CC1CC1)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3cc(F)ccc3F)cc2)c2c(N)ncnc21, 3.8
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2C1CCN(C(=O)/C=C/CN2CCCCC2)CC1, 3.80
Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)[C@H]2C[C@H]2F)c1=O, 3.8
N[C@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4cccc(Oc5ccccc5)c4)c23)CC1, 3.80
CN1CCC(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1, 3.8
Cc1cc(F)ccc1Oc1ccc(-c2nn(C3CCCN(C#N)C3)c(N)c2C(N)=O)cc1, 3.80
CN1CCN(C(C)(C)C=C(C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)CC1, 3.80
CCCC#CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.90
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23CCC(C(=O)O)(CC2O)C(O)C3)n2ccnc(N)c12, 3.90
CO[C@@H](C)C(=O)N1CCC[C@@H](c2nn(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc23)C1, 3.90
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C)cc3)nn21, 3.9
C[C@H](NC(=O)[C@@H](C)O)[C@@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccc(Oc5ccccc5)cc4)c23)CO1, 3.90
O=C(c1ccc(Oc2ccccc2)cc1)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12, 3.90
CC(=O)Oc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12, 3.9
CCCC#CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.90
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccncc4)c23)c1, 3.9
CCCC#CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 3.9
COC/C=C/C(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)c(OC)c2)c2c(N)nccn12, 3.90
CC(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C, 3.9
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C)cc3)nn21, 3.9
C=CC(=O)N1CCC1Cc1cc2cc(C3CC3)ccc2c(=O)n1-c1cccc(-c2cc(C(N)=O)n(C)c2)c1CO, 3.90
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 3.9
Cn1cc(-c2cc(F)cc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O, 3.9
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3nccs3)c(OC)c2)c2c(N)nccn12, 3.90
C=CC(=O)N1CC[C@@H](F)[C@@H](Nc2nc(Nc3cnsc3)nc3[nH]cc(Cl)c23)C1, 3.90
C=CC(=O)N[C@H]1CCCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)nc1C, 3.98
C=CC(=O)N1C[C@H](O)C[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 3.98
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12, 3.98
C=CC(=O)N1C[C@H](O)C[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 3.98
C=CC(=O)N[C@H]1CCCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)nc1C, 3.98
Cc1ccccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12, 3.99
CC(C)C=C(C#N)C(=O)N1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 4.00
CCN(CC)C(C)(C)C=C(C#N)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21, 4.00
[C-]#[N+]C(=CC1CC1)C(=O)N1CCC[C@@H](n2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 4.00
CC(C)(C(=O)O)C1CCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1, 4.00
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H](C(C)C)[C@H](C(=O)O)C2)n2ccnc(N)c12, 4.00
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)c(F)cc1-c1nc(C2(C)CCC(C)(C(=O)O)CC2)n2ccnc(N)c12, 4.00
C=CC(=O)N1CCC[C@@H](n2cc(C(N)=O)c(-c3ccc(Oc4cccc(C)c4)cc3)n2)C1, 4.00
Cc1cnc(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(Cl)cc4F)cc3F)c3c2C(=O)NC3)[nH]1, 4.00
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 4.0
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4cccc(NS(C)(=O)=O)c4)cc3F)c3c(N)ncnc32)C1, 4
CC(C)CN1CCN(Cc2ccc(-c3ccnc(Nc4cnn(CCO)c4)n3)cc2Cl)C(=O)C1, 4.0
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(-n4ccn5c6c(c(F)c5c4=O)CCCC6)c3CO)cn(C)c2=O)nc1, 4.00
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cnc(C(C)(C)C)cn1, 4.0
Nc1nccc2c1CC[C@H]2NC(=O)c1cnn(Cc2cnc(N3CC4CC4C3)cn2)c1, 4.00
COCCN1CCn2nc(Nc3cc(-c4ccnc(-n5ccn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)cc2[C@H]1C, 4.00
Cn1cc(-c2ccnc(-n3ccn4c5c(cc4c3=O)CC(C)(C)C5)c2CO)cc(Nc2ccc(C3CCN(C4COC4)CC3)nn2)c1=O, 4.00
Nc1nccn2c([C@H]3CC[C@@H]4CNCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 4.0
C[C@H]1c2cc(Nc3cc(-c4ccnc(-n5ccn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)nn2CCN1C1COC1, 4.00
Cn1cc(-c2cccc(N3CCNc4cc(C(C)(C)C)ccc4C3=O)c2CO)cc(Nc2ccncn2)c1=O, 4.0
Cc1c(NC(=O)c2ccc(S(F)(F)(F)(F)F)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)CO)CC3)cc12, 4
C=CC(=O)N1C[C@@H](OC)C[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C, 4.00
C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4)cc3F)c3c(N)ncnc32)C1, 4
CCN1CCn2nc(Nc3cc(-c4ccnc(-n5ncn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)cc2C1, 4.00
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(-n4ccn5c6c(c(F)c5c4=O)CCCC6)c3CO)cn(C)c2=O)nc1, 4.00
CN(C)CCN(C)c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1, 4
CC(C)C=C(C#N)C(=O)N1CCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 4
C=Cc1cc(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(=O)N(C)C)ccc4c23)ccn1, 4.00
C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1, 4.0
C=Cc1cc(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(=O)N(C)C)ccc4c23)ccn1, 4.00
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1ccc(C(C)(C)C)cc1, 4.0
CC(C)(O)c1ccc2c(c1)[nH]c1c(C(N)=O)ccc(-c3cccc(-n4cnc5ccccc5c4=O)c3F)c12, 4.0
Cc1c(NC(=O)c2ccc3c(c2)OCC3(C)C)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12, 4
N#CC(=CC1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21, 4.0
C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(O)c3)ncc2Cl)c1, 4
COC[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CN1C(=O)C1(C)COC1, 4.0
Cc1cnc(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(Cl)cc4F)cc3F)c3c2C(=O)NC3)[nH]1, 4.00
COCC(C)N1CCN(c2ccc(Nc3cc(-c4ccnc(-n5ncn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)nc2)[C@@H](C)C1, 4.00
COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1F, 4.00
COCCN1CCn2nc(Nc3cc(-c4ccnc(-n5ccn6c7c(cc6c5=O)CC(C)(C)C7)c4CO)cn(C)c3=O)cc2[C@H]1C, 4.00
Cc1cnc(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(Cl)cc4F)cc3F)c3c2C(=O)NC3)[nH]1, 4.00
CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCC(O)CC5)cc34)c2CO)cc1, 4
